ScanTime,CowTag,InOrOut,Tray(IfApplicable)
2025-01-28 10:04:49,000000000840003220323494,In,0
2025-01-28 10:05:19,000000000840003220323494,Out,0
2025-01-28 10:05:22,000000000840003220323494,In,0
2025-01-28 10:05:40,000000000840003220323494,Out,0
2025-01-28 10:05:47,000000000840003267804616,In,0
2025-01-28 10:05:55,000000000840003267804616,Out,0
2025-01-28 10:06:05,000000000840003267804616,Out,0
2025-01-28 10:06:09,000000000840003220323494,In,0
2025-01-28 10:06:13,000000000840003220323494,Out,0
2025-01-28 10:06:19,000000000840003220323494,In,0
2025-01-28 10:06:23,000000000840003220323494,Out,0
2025-01-28 10:06:33,000000000840003220323494,Out,0
2025-01-28 10:06:35,000000000840003220323494,In,0
2025-01-28 10:06:45,000000000840003220323494,Out,0
2025-01-28 10:06:50,000000000840003220323494,In,0
2025-01-28 10:07:00,000000000840003220323494,Out,0
2025-01-28 10:07:10,000000000840003220323494,Out,0
2025-01-28 10:07:18,000000000690240814653464,In,0
2025-01-28 10:07:34,000000000690240814653464,Out,0
2025-01-28 10:07:34,000000000690240814653464,In,0
2025-01-28 10:07:44,000000000690240814653464,Out,0
2025-01-28 10:07:44,000000000690240814653464,In,0
2025-01-28 10:07:55,000000000690240814653464,Out,0
2025-01-28 10:08:05,000000000690240814653464,Out,0
2025-01-28 10:08:43,000000000840003220323494,In,0
2025-01-28 10:08:49,000000000840003220323494,Out,0
2025-01-28 10:09:02,000000000840003220323494,Out,0
2025-01-28 10:09:29,000000000840003220323494,In,0
2025-01-28 10:09:34,000000000840003220323494,Out,0
2025-01-28 10:09:34,000000000840003220323494,In,0
2025-01-28 10:09:42,000000000840003220323494,Out,0
2025-01-28 10:09:51,000000000840003220323494,In,0
2025-01-28 10:10:00,000000000840003220323494,Out,0
2025-01-28 10:10:10,000000000840003220323494,Out,0
2025-01-28 10:10:12,000000000840003220323494,In,0
2025-01-28 10:10:22,000000000840003220323494,Out,0
2025-01-28 10:10:32,000000000840003220323494,Out,0
2025-01-28 10:10:32,000000000690240814653464,In,0
2025-01-28 10:10:42,000000000690240814653464,In,0
2025-01-28 10:11:18,000000000690240814653464,Out,0
2025-01-28 10:11:18,000000000690240814653464,In,0
2025-01-28 10:11:26,000000000690240814653464,Out,0
2025-01-28 10:11:34,000000000690240814653464,In,0
2025-01-28 10:11:38,000000000690240814653464,Out,0
2025-01-28 10:11:52,000000000690240814653464,Out,0
2025-01-28 10:11:54,000000000840003220323494,In,0
2025-01-28 10:12:08,000000000840003220323494,Out,0
2025-01-28 10:12:17,000000000840003220323494,In,0
2025-01-28 10:12:39,000000000840003220323494,Out,0
2025-01-28 10:12:41,000000000840003220323494,In,0
2025-01-28 10:12:47,000000000840003220323494,Out,0
2025-01-28 10:12:57,000000000840003220323494,Out,0
2025-01-28 10:13:06,000000000840003220323494,In,0
2025-01-28 10:13:21,000000000840003220323494,Out,0
2025-01-28 10:13:28,000000000840003220323494,In,0
2025-01-28 10:13:47,000000000840003220323494,Out,0
2025-01-28 10:13:57,000000000840003220323494,Out,0
2025-01-28 10:13:59,000000000840003220323494,In,0
2025-01-28 10:14:04,000000000840003220323494,Out,0
2025-01-28 10:14:14,000000000840003220323494,Out,0
2025-01-28 10:14:16,000000000840003220323494,In,0
2025-01-28 10:14:21,000000000840003220323494,Out,0
2025-01-28 10:14:31,000000000840003220323494,Out,0
2025-01-28 10:14:33,000000000840003220323494,In,0
2025-01-28 10:14:39,000000000840003220323494,Out,0
2025-01-28 10:14:49,000000000840003220323494,Out,0
2025-01-28 10:14:57,000000000690240814653464,In,0
2025-01-28 10:15:01,000000000690240814653464,Out,0
2025-01-28 10:15:03,000000000840003229291852,In,0
2025-01-28 10:15:07,000000000840003229291852,Out,0
2025-01-28 10:15:10,000000000840003229291852,In,0
2025-01-28 10:15:14,000000000840003229291852,Out,0
2025-01-28 10:15:22,000000000840003229291852,In,0
2025-01-28 10:15:42,000000000840003229291852,Out,0
2025-01-28 10:15:52,000000000840003229291852,Out,0
2025-01-28 10:15:52,000000000840003229291852,In,0
2025-01-28 10:15:53,000000000840003229291852,In,0
2025-01-28 10:36:31,000000000840003267804597,In,0
2025-01-28 10:36:38,000000000840003267804597,Out,0
2025-01-28 10:36:43,000000000840003267804597,In,0
2025-01-28 10:36:49,000000000840003267804597,Out,0
2025-01-28 10:36:57,000000000840003267804597,In,0
2025-01-28 10:37:02,000000000840003267804597,Out,0
2025-01-28 10:37:12,000000000840003267804597,Out,0
2025-01-28 10:49:50,000000000840003267804593,In,0
2025-01-28 10:49:57,000000000840003267804593,Out,0
2025-01-28 10:50:07,000000000840003267804593,Out,0
2025-01-28 10:51:38,000000000840003267804593,In,0
2025-01-28 10:51:43,000000000840003267804593,Out,0
2025-01-28 10:51:53,000000000840003267804593,Out,0
2025-01-28 10:52:40,000000000840003229291774,In,0
2025-01-28 10:52:51,000000000840003229291774,Out,0
2025-01-28 10:53:01,000000000840003229291774,Out,0
2025-01-28 10:53:11,000000000840003229291774,In,0
2025-01-28 10:53:33,000000000840003229291774,Out,0
2025-01-28 10:53:43,000000000840003229291774,Out,0
2025-01-28 10:55:50,000000000840003209882113,In,0
2025-01-28 10:55:58,000000000840003209882113,Out,0
2025-01-28 10:56:05,000000000840003209882113,In,0
2025-01-28 10:56:13,000000000840003209882113,Out,0
2025-01-28 10:56:15,000000000840003209882113,In,0
2025-01-28 10:56:21,000000000840003209882113,Out,0
2025-01-28 10:56:31,000000000840003209882113,Out,0
2025-01-28 10:57:08,000000000840003229291852,In,0
2025-01-28 10:57:16,000000000840003229291852,Out,0
2025-01-28 10:57:26,000000000840003229291852,Out,0
2025-01-28 10:58:11,000000000840003229291852,In,0
2025-01-28 10:58:16,000000000840003229291852,Out,0
2025-01-28 10:58:26,000000000840003229291852,Out,0
2025-01-28 10:58:40,000000000840003229291852,In,0
2025-01-28 10:58:44,000000000840003229291852,Out,0
2025-01-28 10:58:44,000000000840003229291852,In,0
2025-01-28 10:58:50,000000000840003229291852,Out,0
2025-01-28 10:59:00,000000000840003229291852,Out,0
2025-01-28 11:00:02,000000000840003229291852,In,0
2025-01-28 11:00:06,000000000840003229291852,Out,0
2025-01-28 11:00:16,000000000840003229291852,Out,0
2025-01-28 11:00:49,000000000840003229291852,In,0
2025-01-28 11:00:53,000000000840003229291852,Out,0
2025-01-28 11:01:03,000000000840003229291852,Out,0
2025-01-28 11:02:11,000000000840003229291852,In,0
2025-01-28 11:02:27,000000000840003229291852,Out,0
2025-01-28 11:02:37,000000000840003229291852,Out,0
2025-01-28 11:03:07,000000000840003229291784,In,0
2025-01-28 11:03:13,000000000840003229291784,Out,0
2025-01-28 11:03:17,000000000840003229291784,In,0
2025-01-28 11:03:25,000000000840003229291784,Out,0
2025-01-28 11:03:30,000000000840003229291784,In,0
2025-01-28 11:03:35,000000000840003229291784,Out,0
2025-01-28 11:03:40,000000000840003229291784,In,0
2025-01-28 11:03:50,000000000840003229291784,Out,0
2025-01-28 11:04:00,000000000840003229291784,Out,0
2025-01-28 11:05:05,000000000840003267804602,In,0
2025-01-28 11:07:03,000000000840003267804602,Out,0
2025-01-28 11:07:03,000000000840003229291880,In,0
2025-01-28 11:07:08,000000000840003229291880,Out,0
2025-01-28 11:07:18,000000000840003229291880,Out,0
2025-01-28 11:07:30,000000000840003267804613,In,0
2025-01-28 11:07:38,000000000840003267804613,Out,0
2025-01-28 11:07:45,000000000840003229291880,In,0
2025-01-28 11:07:55,000000000840003229291880,Out,0
2025-01-28 11:07:58,000000000840003229291880,In,0
2025-01-28 11:08:02,000000000840003229291880,Out,0
2025-01-28 11:08:12,000000000840003229291880,Out,0
2025-01-28 11:08:14,000000000840003229291880,In,0
2025-01-28 11:08:29,000000000840003229291880,Out,0
2025-01-28 11:08:39,000000000840003229291880,Out,0
2025-01-28 11:08:50,000000000840003229291880,In,0
2025-01-28 11:08:59,000000000840003229291880,Out,0
2025-01-28 11:09:15,000000000840003229291880,Out,0
2025-01-28 11:11:22,000000000840003267804596,In,0
2025-01-28 11:11:30,000000000840003267804596,Out,0
2025-01-28 11:11:40,000000000840003267804596,Out,0
2025-01-28 11:12:45,000000000840003220323494,In,0
2025-01-28 11:12:49,000000000840003220323494,Out,0
2025-01-28 11:12:59,000000000840003220323494,Out,0
2025-01-28 11:13:05,000000000840003220323494,In,0
2025-01-28 11:13:09,000000000840003220323494,Out,0
2025-01-28 11:13:19,000000000840003220323494,Out,0
2025-01-28 11:13:39,000000000840003220323494,In,0
2025-01-28 11:13:43,000000000840003220323494,Out,0
2025-01-28 11:13:43,000000000840003220323494,In,0
2025-01-28 11:13:48,000000000840003220323494,Out,0
2025-01-28 11:13:58,000000000840003220323494,Out,0
2025-01-28 11:14:02,000000000840003220323494,In,0
2025-01-28 11:14:06,000000000840003220323494,Out,0
2025-01-28 11:14:16,000000000840003220323494,Out,0
2025-01-28 11:14:30,000000000840003267804602,In,0
2025-01-28 11:14:40,000000000840003267804602,Out,0
2025-01-28 11:14:51,000000000840003267804602,In,0
2025-01-28 11:15:01,000000000840003267804602,Out,0
2025-01-28 11:15:04,000000000840003267804602,In,0
2025-01-28 11:15:13,000000000840003267804602,Out,0
2025-01-28 11:15:23,000000000840003267804602,Out,0
2025-01-28 11:16:10,000000000840003267804600,In,0
2025-01-28 11:16:14,000000000840003267804600,Out,0
2025-01-28 11:16:24,000000000840003267804600,Out,0
2025-01-28 11:16:40,000000000840003267804600,In,0
2025-01-28 11:16:44,000000000840003267804600,Out,0
2025-01-28 11:16:52,000000000840003267804600,In,0
2025-01-28 11:16:58,000000000840003267804600,Out,0
2025-01-28 11:17:08,000000000840003267804600,Out,0
2025-01-28 11:17:21,000000000840003267804600,In,0
2025-01-28 11:17:25,000000000840003267804600,Out,0
2025-01-28 11:17:28,000000000840003267804600,In,0
2025-01-28 11:17:34,000000000840003267804600,Out,0
2025-01-28 11:17:44,000000000840003267804600,Out,0
2025-01-28 11:18:13,000000000840003267804600,In,0
2025-01-28 11:18:18,000000000840003267804600,Out,0
2025-01-28 11:18:28,000000000840003267804600,Out,0
2025-01-28 11:18:51,000000000840003220323494,In,0
2025-01-28 11:19:05,000000000840003220323494,Out,0
2025-01-28 11:19:10,000000000840003220323494,In,0
2025-01-28 11:19:20,000000000840003220323494,Out,0
2025-01-28 11:19:22,000000000840003220323494,In,0
2025-01-28 11:19:31,000000000840003220323494,Out,0
2025-01-28 11:19:41,000000000840003220323494,Out,0
2025-01-28 11:20:30,000000000840003209882139,In,0
2025-01-28 11:20:39,000000000840003209882139,Out,0
2025-01-28 11:20:48,000000000840003209882139,In,0
2025-01-28 11:21:06,000000000840003209882139,Out,0
2025-01-28 11:21:11,000000000840003209882139,In,0
2025-01-28 11:21:30,000000000840003209882139,Out,0
2025-01-28 11:21:30,000000000840003209882139,In,0
2025-01-28 11:21:42,000000000840003209882139,Out,0
2025-01-28 11:21:42,000000000840003209882139,In,0
2025-01-28 11:22:14,000000000840003209882139,Out,0
2025-01-28 11:22:20,000000000840003209882139,In,0
2025-01-28 11:22:35,000000000840003209882139,Out,0
2025-01-28 11:22:45,000000000840003209882139,Out,0
2025-01-28 11:24:31,000000000840003209882139,In,0
2025-01-28 11:24:35,000000000840003209882139,Out,0
2025-01-28 11:24:45,000000000840003209882139,Out,0
2025-01-28 11:26:42,000000000840003220323494,In,0
2025-01-28 11:26:53,000000000840003220323494,Out,0
2025-01-28 11:27:03,000000000840003220323494,Out,0
2025-01-28 11:27:12,000000000840003220323494,In,0
2025-01-28 11:27:27,000000000840003220323494,Out,0
2025-01-28 11:27:37,000000000840003220323494,In,0
2025-01-28 11:27:53,000000000840003220323494,Out,0
2025-01-28 11:28:06,000000000840003220323494,Out,0
2025-01-28 11:28:07,000000000840003220323494,In,0
2025-01-28 11:28:15,000000000840003220323494,Out,0
2025-01-28 11:28:23,000000000840003220323494,In,0
2025-01-28 11:28:27,000000000840003220323494,Out,0
2025-01-28 11:28:44,000000000840003220323494,In,0
2025-01-28 11:28:48,000000000840003220323494,Out,0
2025-01-28 11:28:58,000000000840003220323494,Out,0
2025-01-28 11:29:07,000000000840003267804605,In,0
2025-01-28 11:29:15,000000000840003267804605,Out,0
2025-01-28 11:29:25,000000000840003267804605,Out,0
2025-01-28 11:29:25,000000000840003267804605,In,0
2025-01-28 11:29:26,000000000840003267804605,In,0
2025-01-28 11:29:35,000000000840003267804605,Out,0
2025-01-28 11:29:45,000000000840003267804605,Out,0
2025-01-28 11:30:50,000000000840003229291812,In,0
2025-01-28 11:30:54,000000000840003229291812,Out,0
2025-01-28 11:31:07,000000000840003229291812,Out,0
2025-01-28 11:32:30,000000000840003229291812,In,0
2025-01-28 11:32:52,000000000840003229291812,Out,0
2025-01-28 11:33:02,000000000840003229291812,Out,0
2025-01-28 11:33:50,000000000840003267804606,In,0
2025-01-28 11:33:54,000000000840003267804606,Out,0
2025-01-28 11:34:04,000000000840003267804606,Out,0
2025-01-28 11:34:04,000000000840003267804600,In,0
2025-01-28 11:34:15,000000000840003267804606,Out,0
2025-01-28 11:34:32,000000000840003267804600,In,0
2025-01-28 11:34:36,000000000840003267804600,Out,0
2025-01-28 11:34:46,000000000840003267804600,Out,0
2025-01-28 11:35:07,000000000840003209882031,In,0
2025-01-28 11:35:18,000000000840003209882031,Out,0
2025-01-28 11:35:28,000000000840003209882031,In,0
2025-01-28 11:35:32,000000000840003209882031,Out,0
2025-01-28 11:35:32,000000000840003209882031,In,0
2025-01-28 11:35:47,000000000840003209882031,Out,0
2025-01-28 11:35:57,000000000840003209882031,Out,0
2025-01-28 11:36:14,000000000840003209882031,In,0
2025-01-28 11:36:18,000000000840003209882031,Out,0
2025-01-28 11:36:25,000000000840003209882031,In,0
2025-01-28 11:36:33,000000000840003209882031,Out,0
2025-01-28 11:36:43,000000000840003209882031,Out,0
2025-01-28 11:37:03,000000000840003229291812,In,0
2025-01-28 11:37:07,000000000840003229291812,Out,0
2025-01-28 11:37:07,000000000840003229291812,In,0
2025-01-28 11:37:15,000000000840003229291812,Out,0
2025-01-28 11:37:24,000000000840003229291812,In,0
2025-01-28 11:37:28,000000000840003229291812,Out,0
2025-01-28 11:37:28,000000000840003229291812,In,0
2025-01-28 11:37:36,000000000840003229291812,Out,0
2025-01-28 11:37:46,000000000840003229291812,Out,0
2025-01-28 11:37:56,000000000514202159947778,In,0
2025-01-28 11:38:00,000000000514202159947778,Out,0
2025-01-28 11:38:10,000000000514202159947778,Out,0
2025-01-28 11:45:37,000000000840003267804593,In,0
2025-01-28 11:46:01,000000000840003267804593,Out,0
2025-01-28 11:46:01,000000000840003267804593,In,0
2025-01-28 11:46:06,000000000840003267804593,Out,0
2025-01-28 11:46:12,000000000840003267804593,In,0
2025-01-28 11:46:16,000000000840003267804593,Out,0
2025-01-28 11:46:20,000000000840003267804593,In,0
2025-01-28 11:46:35,000000000840003267804593,Out,0
2025-01-28 11:46:35,000000000840003267804593,In,0
2025-01-28 11:47:10,000000000840003267804593,Out,0
2025-01-28 11:47:20,000000000840003267804593,Out,0
2025-01-28 11:48:45,000000000840003220323492,In,0
2025-01-28 11:51:40,000000000840003220323492,Out,0
2025-01-28 11:51:50,000000000840003220323492,Out,0
2025-01-28 11:52:27,000000000840003220323494,In,0
2025-01-28 11:52:31,000000000840003220323494,Out,0
2025-01-28 11:52:31,000000000840003220323494,In,0
2025-01-28 11:53:25,000000000840003220323494,Out,0
2025-01-28 11:53:27,000000000840003220323494,In,0
2025-01-28 11:53:54,000000000840003220323494,Out,0
2025-01-28 11:54:04,000000000840003220323494,Out,0
2025-01-28 11:54:05,000000000840003220323494,In,0
2025-01-28 11:54:16,000000000840003220323494,Out,0
2025-01-28 11:54:16,000000000840003220323494,In,0
2025-01-28 11:54:25,000000000840003220323494,Out,0
2025-01-28 11:54:35,000000000840003220323494,Out,0
2025-01-28 11:55:59,000000000840003229291794,In,0
2025-01-28 11:56:39,000000000840003229291794,Out,0
2025-01-28 11:56:43,000000000840003229291794,In,0
2025-01-28 11:56:47,000000000840003229291794,Out,0
2025-01-28 11:56:54,000000000840003229291794,In,0
2025-01-28 11:57:01,000000000840003229291794,Out,0
2025-01-28 11:57:08,000000000840003229291794,In,0
2025-01-28 11:57:46,000000000840003229291794,Out,0
2025-01-28 11:57:48,000000000840003229291794,In,0
2025-01-28 11:58:32,000000000840003229291794,Out,0
2025-01-28 11:58:42,000000000840003229291794,Out,0
2025-01-28 12:07:53,000000000840003209882139,In,0
2025-01-28 12:08:41,000000000840003209882139,Out,0
2025-01-28 12:08:46,000000000840003209882139,In,0
2025-01-28 12:09:58,000000000840003209882139,Out,0
2025-01-28 12:10:03,000000000840003209882139,In,0
2025-01-28 12:11:25,000000000840003209882139,Out,0
2025-01-28 12:11:35,000000000840003209882139,Out,0
2025-01-28 12:47:36,000000000840003209882031,In,0
2025-01-28 12:47:57,000000000840003209882031,Out,0
2025-01-28 12:48:07,000000000840003209882031,Out,0
2025-01-28 12:48:08,000000000840003209882031,In,0
2025-01-28 12:48:30,000000000840003209882031,Out,0
2025-01-28 12:48:30,000000000840003209882031,In,0
2025-01-28 12:48:59,000000000840003209882031,Out,0
2025-01-28 12:48:59,000000000840003209882031,In,0
2025-01-28 12:49:43,000000000840003209882031,Out,0
2025-01-28 12:49:53,000000000840003209882031,Out,0
2025-01-28 12:50:19,000000000840003209882031,In,0
2025-01-28 12:50:28,000000000840003209882031,Out,0
2025-01-28 12:50:38,000000000840003209882031,Out,0
2025-01-28 12:52:14,000000000840003267804616,In,0
2025-01-28 12:52:25,000000000840003267804616,Out,0
2025-01-28 12:52:35,000000000840003267804616,Out,0
2025-01-28 12:52:41,000000000840003267804616,In,0
2025-01-28 12:52:56,000000000840003267804616,Out,0
2025-01-28 12:52:58,000000000840003267804616,In,0
2025-01-28 12:53:02,000000000840003267804616,Out,0
2025-01-28 12:53:06,000000000840003267804616,In,0
2025-01-28 12:53:36,000000000840003267804616,Out,0
2025-01-28 12:53:44,000000000840003267804616,In,0
2025-01-28 12:54:12,000000000840003267804616,Out,0
2025-01-28 12:54:22,000000000840003267804616,Out,0
2025-01-28 12:54:33,000000000840003267804616,In,0
2025-01-28 12:55:40,000000000840003267804616,Out,0
2025-01-28 12:55:50,000000000840003267804616,Out,0
2025-01-28 12:58:07,000000000840003209882141,In,0
2025-01-28 12:59:35,000000000840003209882141,Out,0
2025-01-28 12:59:44,000000000840003209882141,In,0
2025-01-28 12:59:56,000000000840003209882141,Out,0
2025-01-28 12:59:58,000000000840003209882141,In,0
2025-01-28 13:01:10,000000000840003209882141,Out,0
2025-01-28 13:01:20,000000000840003209882141,Out,0
2025-01-28 13:01:34,000000000840003209882141,In,0
2025-01-28 13:01:40,000000000840003209882141,Out,0
2025-01-28 13:01:50,000000000840003209882141,Out,0
2025-01-28 13:06:24,000000000840003209882140,In,0
2025-01-28 13:07:19,000000000840003209882140,Out,0
2025-01-28 13:07:29,000000000840003209882140,Out,0
2025-01-28 13:07:57,000000000840003209882140,In,0
2025-01-28 13:08:01,000000000840003209882140,Out,0
2025-01-28 13:08:11,000000000840003209882140,Out,0
2025-01-28 13:08:25,000000000840003209882140,In,0
2025-01-28 13:08:29,000000000840003209882140,Out,0
2025-01-28 13:08:37,000000000840003209882140,In,0
2025-01-28 13:08:41,000000000840003209882140,Out,0
2025-01-28 13:08:51,000000000840003209882140,Out,0
2025-01-28 13:09:32,000000000840003207277878,In,0
2025-01-28 13:09:52,000000000840003207277878,Out,0
2025-01-28 13:10:02,000000000840003207277878,Out,0
2025-01-28 13:11:11,000000000840003220323492,In,0
2025-01-28 13:13:27,000000000840003220323492,Out,0
2025-01-28 13:13:40,000000000840003220323492,Out,0
2025-01-28 13:14:07,000000000840003220323492,In,0
2025-01-28 13:14:12,000000000840003220323492,Out,0
2025-01-28 13:14:22,000000000840003220323492,Out,0
2025-01-28 13:14:31,000000000840003220323492,In,0
2025-01-28 13:14:38,000000000840003220323492,Out,0
2025-01-28 13:14:47,000000000840003220323492,In,0
2025-01-28 13:15:34,000000000840003220323492,Out,0
2025-01-28 13:15:43,000000000840003209882141,In,0
2025-01-28 13:15:55,000000000840003209882141,Out,0
2025-01-28 13:16:05,000000000840003209882141,Out,0
2025-01-28 13:16:28,000000000840003207277855,In,0
2025-01-28 13:16:33,000000000840003207277855,Out,0
2025-01-28 13:16:40,000000000840003207277855,In,0
2025-01-28 13:16:44,000000000840003207277855,Out,0
2025-01-28 13:16:54,000000000840003207277855,Out,0
2025-01-28 13:16:56,000000000840003207277855,In,0
2025-01-28 13:17:00,000000000840003207277855,Out,0
2025-01-28 13:17:00,000000000840003207277855,In,0
2025-01-28 13:17:05,000000000840003207277855,Out,0
2025-01-28 13:17:08,000000000840003267804590,In,0
2025-01-28 13:17:17,000000000840003267804590,Out,0
2025-01-28 13:17:27,000000000840003267804590,Out,0
2025-01-28 13:17:50,000000000840003267804590,In,0
2025-01-28 13:17:54,000000000840003267804590,Out,0
2025-01-28 13:18:16,000000000840003267804590,Out,0
2025-01-28 13:18:22,000000000840003267804590,In,0
2025-01-28 13:18:55,000000000840003267804590,Out,0
2025-01-28 13:19:05,000000000840003267804590,Out,0
2025-01-28 13:22:12,000000000840003267804593,In,0
2025-01-28 13:22:19,000000000840003267804593,Out,0
2025-01-28 13:22:29,000000000840003267804593,Out,0
2025-01-28 13:23:26,000000000840003267804616,In,0
2025-01-28 13:23:33,000000000840003267804616,Out,0
2025-01-28 13:23:47,000000000840003267804616,Out,0
2025-01-28 13:24:23,000000000840003229291862,In,0
2025-01-28 13:24:27,000000000840003229291862,Out,0
2025-01-28 13:24:43,000000000840003229291862,Out,0
2025-01-28 13:33:39,000000000840003229291794,In,0
2025-01-28 13:33:43,000000000840003229291794,Out,0
2025-01-28 13:33:53,000000000840003229291794,Out,0
2025-01-28 13:37:59,000000000840003229291794,In,0
2025-01-28 13:38:04,000000000840003229291794,Out,0
2025-01-28 13:38:07,000000000840003229291794,In,0
2025-01-28 13:38:12,000000000840003229291794,Out,0
2025-01-28 13:38:22,000000000840003229291794,Out,0
2025-01-28 13:42:29,000000000840003229291794,In,0
2025-01-28 13:42:36,000000000840003229291794,Out,0
2025-01-28 13:42:46,000000000840003229291794,Out,0
2025-01-28 13:42:53,000000000840003229291794,In,0
2025-01-28 13:42:58,000000000840003229291794,Out,0
2025-01-28 13:43:00,000000000840003229291794,In,0
2025-01-28 13:43:04,000000000840003229291794,Out,0
2025-01-28 13:43:06,000000000840003229291794,In,0
2025-01-28 13:43:15,000000000840003229291794,Out,0
2025-01-28 13:43:31,000000000840003229291794,Out,0
2025-01-28 13:44:54,000000000840003220323494,In,0
2025-01-28 13:44:59,000000000840003220323494,Out,0
2025-01-28 13:45:09,000000000840003220323494,Out,0
2025-01-28 13:45:18,000000000840003220323494,In,0
2025-01-28 13:45:22,000000000840003220323494,Out,0
2025-01-28 13:45:32,000000000840003220323494,Out,0
2025-01-28 13:46:39,000000000840003220323494,In,0
2025-01-28 13:46:53,000000000840003220323494,Out,0
2025-01-28 13:47:03,000000000840003220323494,Out,0
2025-01-28 13:47:11,000000000840003220323494,In,0
2025-01-28 13:47:16,000000000840003220323494,Out,0
2025-01-28 13:47:26,000000000840003220323494,Out,0
2025-01-28 13:47:26,000000000840003220323494,In,0
2025-01-28 13:47:37,000000000840003220323494,Out,0
2025-01-28 13:52:11,000000000840003267804593,In,0
2025-01-28 13:52:15,000000000840003267804593,Out,0
2025-01-28 13:52:18,000000000840003267804593,In,0
2025-01-28 13:52:26,000000000840003267804593,Out,0
2025-01-28 13:52:28,000000000840003209882126,In,0
2025-01-28 13:52:39,000000000840003209882126,Out,0
2025-01-28 13:52:49,000000000840003209882126,Out,0
2025-01-28 13:54:49,000000000840003267804593,In,0
2025-01-28 13:54:57,000000000840003267804593,Out,0
2025-01-28 13:55:07,000000000840003267804593,Out,0
2025-01-28 13:55:46,000000000840003229291790,In,0
2025-01-28 13:55:50,000000000840003229291790,Out,0
2025-01-28 13:55:50,000000000840003229291790,In,0
2025-01-28 13:56:10,000000000840003229291790,Out,0
2025-01-28 13:56:20,000000000840003229291790,Out,0
2025-01-28 13:56:52,000000000840003267804602,In,0
2025-01-28 13:56:57,000000000840003267804602,Out,0
2025-01-28 13:56:57,000000000840003267804602,In,0
2025-01-28 13:57:04,000000000840003267804602,Out,0
2025-01-28 13:57:08,000000000840003267804602,In,0
2025-01-28 13:58:11,000000000840003267804602,Out,0
2025-01-28 13:58:36,000000000840003267804602,In,0
2025-01-28 13:59:07,000000000840003267804602,Out,0
2025-01-28 13:59:17,000000000840003267804602,Out,0
2025-01-28 13:59:25,000000000840003267804602,In,0
2025-01-28 13:59:33,000000000840003267804602,Out,0
2025-01-28 13:59:46,000000000840003267804602,In,0
2025-01-28 13:59:52,000000000840003267804602,Out,0
2025-01-28 14:00:02,000000000840003267804602,Out,0
2025-01-28 14:00:42,000000000840003267804599,In,0
2025-01-28 14:00:51,000000000840003267804599,Out,0
2025-01-28 14:00:58,000000000840003267804599,In,0
2025-01-28 14:01:02,000000000840003267804599,Out,0
2025-01-28 14:01:12,000000000840003267804599,Out,0
2025-01-28 14:01:19,000000000840003267804599,In,0
2025-01-28 14:01:24,000000000840003267804599,Out,0
2025-01-28 14:01:24,000000000840003267804599,In,0
2025-01-28 14:01:29,000000000840003267804599,Out,0
2025-01-28 14:01:39,000000000840003267804599,Out,0
2025-01-28 14:02:43,000000000840003267804612,In,0
2025-01-28 14:03:04,000000000840003267804612,Out,0
2025-01-28 14:03:09,000000000840003267804612,In,0
2025-01-28 14:03:19,000000000840003267804612,Out,0
2025-01-28 14:03:29,000000000840003267804612,Out,0
2025-01-28 14:04:53,000000000840003209882140,In,0
2025-01-28 14:04:58,000000000840003209882140,Out,0
2025-01-28 14:05:08,000000000840003209882140,Out,0
2025-01-28 14:06:38,000000000840003209882140,In,0
2025-01-28 14:06:49,000000000840003209882140,Out,0
2025-01-28 14:06:59,000000000840003209882140,Out,0
2025-01-28 14:07:49,000000000840003209882140,In,0
2025-01-28 14:07:55,000000000840003209882140,Out,0
2025-01-28 14:08:05,000000000840003209882140,Out,0
2025-01-28 14:12:50,000000000840003209882123,In,0
2025-01-28 14:13:33,000000000840003209882123,Out,0
2025-01-28 14:13:41,000000000840003209882123,In,0
2025-01-28 14:14:24,000000000840003209882123,Out,0
2025-01-28 14:14:31,000000000840003209882123,In,0
2025-01-28 14:14:58,000000000840003209882123,Out,0
2025-01-28 14:15:08,000000000840003209882123,Out,0
2025-01-28 14:15:08,000000000840003209882123,In,0
2025-01-28 14:15:09,000000000840003209882123,In,0
2025-01-28 14:15:33,000000000840003209882123,Out,0
2025-01-28 14:15:33,000000000840003209882123,In,0
2025-01-28 14:15:52,000000000840003209882123,Out,0
2025-01-28 14:16:02,000000000840003209882123,Out,0
2025-01-28 14:16:41,000000000840003209882123,In,0
2025-01-28 14:17:05,000000000840003209882123,Out,0
2025-01-28 14:17:07,000000000840003209882123,In,0
2025-01-28 14:17:12,000000000840003209882123,Out,0
2025-01-28 14:17:22,000000000840003209882123,Out,0
2025-01-28 14:17:34,000000000840003267804606,In,0
2025-01-28 14:17:57,000000000840003267804606,Out,0
2025-01-28 14:18:03,000000000840003267804606,In,0
2025-01-28 14:18:17,000000000840003267804606,Out,0
2025-01-28 14:18:27,000000000840003267804606,Out,0
2025-01-28 14:18:54,000000000840003209882139,In,0
2025-01-28 14:19:04,000000000840003209882139,Out,0
2025-01-28 14:19:14,000000000840003209882139,Out,0
2025-01-28 14:22:59,000000000840003209882126,In,0
2025-01-28 14:23:20,000000000840003209882126,Out,0
2025-01-28 14:23:30,000000000840003209882126,Out,0
2025-01-28 14:26:12,000000000840003267804607,In,0
2025-01-28 14:26:20,000000000840003267804607,Out,0
